"county","cases","date","day","month","hour","decimal.date","date.format","date.only","stamp","new.cases"
"Onondaga",217,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",23
"Onondaga",234,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",17
"Onondaga",252,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",18
"Onondaga",268,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",16
"Onondaga",271,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",3
"Onondaga",271,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Onondaga",335,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",64
"Ontario",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Ontario",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Ontario",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Ontario",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Ontario",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Ontario",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Ontario",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Ontario",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Ontario",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Ontario",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Ontario",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Ontario",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Ontario",0,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Ontario",0,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Ontario",0,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Ontario",1,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",1
"Ontario",1,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",0
"Ontario",1,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",0
"Ontario",3,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",2
"Ontario",4,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",1
"Ontario",6,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",2
"Ontario",6,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",0
"Ontario",6,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Ontario",9,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",3
"Ontario",11,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",2
"Ontario",14,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",3
"Ontario",16,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",2
"Ontario",18,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",2
"Ontario",20,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",2
"Ontario",22,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",2
"Ontario",24,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",2
"Ontario",26,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",2
"Ontario",28,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",2
"Ontario",32,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",4
"Ontario",32,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",0
"Ontario",32,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Ontario",33,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",1
"Orange",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Orange",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Orange",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Orange",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Orange",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Orange",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Orange",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Orange",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Orange",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Orange",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Orange",1,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",1
"Orange",3,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",2
"Orange",6,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",3
"Orange",6,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Orange",6,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Orange",15,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",9
"Orange",32,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",17
"Orange",51,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",19
"Orange",84,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",33
"Orange",163,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",79
"Orange",247,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",84
"Orange",389,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",142
"Orange",498,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",109
"Orange",638,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",140
"Orange",751,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",113
"Orange",910,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",159
"Orange",1101,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",191
"Orange",1247,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",146
"Orange",1435,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",188
"Orange",1556,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",121
"Orange",1756,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",200
"Orange",1993,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",237
"Orange",2397,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",404
"Orange",3102,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",705
"Orange",3397,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",295
"Orange",3397,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Orange",3599,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",202
"Orleans",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Orleans",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Orleans",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Orleans",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Orleans",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Orleans",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Orleans",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Orleans",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Orleans",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Orleans",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Orleans",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Orleans",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Orleans",0,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Orleans",0,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Orleans",0,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Orleans",0,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",0
"Orleans",0,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",0
"Orleans",0,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",0
"Orleans",0,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",0
"Orleans",0,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",0
"Orleans",0,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",0
"Orleans",0,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",0
"Orleans",0,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Orleans",0,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",0
"Orleans",2,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",2
"Orleans",3,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",1
"Orleans",3,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",0
"Orleans",3,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",0
"Orleans",4,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",1
"Orleans",6,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",2
"Orleans",6,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",0
"Orleans",6,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",0
"Orleans",9,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",3
"Orleans",11,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",2
"Orleans",13,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",2
"Orleans",13,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Orleans",15,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",2
"Oswego",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Oswego",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Oswego",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Oswego",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Oswego",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Oswego",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Oswego",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Oswego",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Oswego",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Oswego",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Oswego",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Oswego",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Oswego",0,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Oswego",0,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Oswego",0,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Oswego",0,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",0
"Oswego",0,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",0
"Oswego",0,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",0
"Oswego",0,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",0
"Oswego",0,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",0
"Oswego",0,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",0
"Oswego",1,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",1
"Oswego",1,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Oswego",2,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",1
"Oswego",4,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",2
"Oswego",4,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",0
"Oswego",7,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",3
"Oswego",8,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",1
"Oswego",14,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",6
"Oswego",15,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",1
"Oswego",17,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",2
"Oswego",22,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",5
"Oswego",26,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",4
"Oswego",28,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",2
"Oswego",29,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",1
"Oswego",29,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Oswego",31,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",2
"Otsego",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Otsego",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Otsego",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Otsego",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Otsego",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Otsego",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Otsego",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Otsego",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Otsego",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Otsego",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Otsego",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Otsego",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Otsego",0,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Otsego",0,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Otsego",0,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Otsego",0,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",0
"Otsego",0,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",0
"Otsego",0,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",0
"Otsego",0,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",0
"Otsego",0,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",0
"Otsego",0,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",0
"Otsego",1,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",1
"Otsego",1,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Otsego",2,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",1
"Otsego",3,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",1
"Otsego",5,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",2
"Otsego",7,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",2
"Otsego",10,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",3
"Otsego",17,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",7
"Otsego",18,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",1
"Otsego",19,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",1
"Otsego",21,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",2
"Otsego",21,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",0
"Otsego",29,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",8
"Otsego",34,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",5
"Otsego",34,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Otsego",34,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",0
"Putnam",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Putnam",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Putnam",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Putnam",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Putnam",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Putnam",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Putnam",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Putnam",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Putnam",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Putnam",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Putnam",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Putnam",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Putnam",0,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Putnam",2,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",2
"Putnam",2,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Putnam",2,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",0
"Putnam",2,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",0
"Putnam",5,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",3
"Putnam",7,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",2
"Putnam",22,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",15
"Putnam",37,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",15
"Putnam",45,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",8
"Putnam",45,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
